case_id,true_beta,true_gamma,true_R0,rho0,tau,eta,severity,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median,true_gamma_group,true_R0_group,true_beta_group
20,0.8261474130228024,0.4036134749498376,2.0468776795063115,1.0,22,0.8712649080205743,mild,0.8553198953047938,0.8606128727387699,0.042129348116005494,0.8296936591232063,0.8860935884382988,0.7779885385539911,0.9138545139910595,0.05639992931509252,0.13586597543706846,0.430156918558803,0.4305664246236129,0.02267546108536914,0.4150393199181585,0.44552981738367453,0.392149393227078,0.46676201001548157,0.03049049746551602,0.07461261678840359,1.989795767502129,1.9860518744483335,0.06641941490680928,1.9438969663315657,2.030501149252038,1.889942324707947,2.104960561262875,0.08660418292047223,0.21501823655492802,0.0,1.0,0.02917248228199143,0.034465459715967484,0.034465459715967484,0.0011878679134329775,0.0,1.0,0.026543443608965378,0.02695294967377526,0.02695294967377526,0.000726461496117062,0.0,1.0,-0.057081912004182556,-0.060825805057977966,0.060825805057977966,0.003699778560951138,high,mid,high
21,0.9477736778764508,0.1074628085345575,8.819550603608775,1.0,30,0.8541413836179116,mild,0.9192567496643582,0.9284777506279251,0.044265512974332615,0.897923139774393,0.9502379311621685,0.8323151031894052,0.9724141211567542,0.052314791387775506,0.14009901796734903,0.10813842611294043,0.1079382780760365,0.005970002358608019,0.10409845061195472,0.11188211754503251,0.0986383152485377,0.11846949485341336,0.00778366693307779,0.019831179604875668,8.528622188041437,8.537904738102927,0.6537464939587943,8.118548433660832,8.945515184598236,7.4428784302872515,9.590450555989813,0.8269667509374035,2.1475721257025615,1.0,1.0,-0.028516928212092618,-0.01929592724852569,0.01929592724852569,0.0003723328083803962,1.0,1.0,0.0006756175783829282,0.0004754695414789928,0.0004754695414789928,2.2607128487424365e-07,1.0,1.0,-0.29092841556733795,-0.2816458655058476,0.2816458655058476,0.07932439355653799,low,high,high
22,0.8016883048501701,0.4848073381357573,1.6536224635809424,1.0,30,0.9985218402677509,mild,0.8002140914970785,0.8121941278208771,0.05851789672008982,0.768462089747235,0.8435054175704338,0.6906718179038424,0.8734603664182332,0.07504332782319889,0.18278854851439086,0.4625088971278475,0.4666616052314386,0.025795856204835207,0.44785323886766826,0.48288511444638427,0.41438737733060566,0.4953273924008909,0.03503187557871601,0.08094001507028525,1.7295882264511688,1.7346447716857145,0.07323176610654349,1.6890837124424667,1.774403816711383,1.6082108864082023,1.841090089066294,0.08532010426891623,0.2328792026580917,1.0,1.0,-0.0014742133530916135,0.010505822970707013,0.010505822970707013,0.00011037231629183512,0.0,1.0,-0.02229844100790984,-0.0181457329043187,0.0181457329043187,0.0003292676226348744,0.0,1.0,0.07596576287022638,0.08102230810477207,0.08102230810477207,0.006564614410624613,high,mid,high
23,0.554491909448532,0.06803157775035758,8.150507863910558,1.0,21,0.91316853270782,mild,0.5395807127786233,0.5393656113297053,0.02284298650465451,0.5237108071596223,0.555073673046354,0.5025206049110977,0.5766961034182188,0.03136286588673176,0.07417549850712102,0.0717705415756135,0.07140868163829715,0.004295653526672307,0.06877110722424168,0.07426191367578461,0.06528713465544107,0.07925952962474477,0.005490806451542929,0.013972394969303692,7.546019115269025,7.523060700170909,0.5689602827973159,7.157381103554178,7.908889854916982,6.634459008089743,8.524906911532387,0.7515087513628043,1.8904479034426442,1.0,1.0,-0.0149111966699087,-0.015126298118826709,0.015126298118826709,0.00022880489477962042,0.0,1.0,0.003738963825255917,0.0033771038879395754,0.0033771038879395754,1.1404830669936596e-05,0.0,1.0,-0.6044887486415336,-0.6274471637396495,0.6274471637396495,0.3936899432849305,low,high,mid
24,0.9698012809137599,0.49891715262890207,1.943812265831447,1.0,22,0.9992215905860855,mild,0.9296215958001697,0.9380951276531149,0.041095619801034065,0.9155299411852618,0.9549876864910714,0.8574042373586561,0.9735562757492152,0.03945774530580959,0.1161520383905591,0.47945548901583657,0.4840425103633087,0.017889063178353124,0.4711542522864343,0.49284627210019977,0.44319784032051207,0.4986570096702263,0.02169201981376545,0.05545916934971423,1.9391089107714232,1.93937582491459,0.05766943300595874,1.9059595783803123,1.9710692056661987,1.8579298775382558,2.02931134373099,0.06510962728588643,0.17138146619273442,0.0,1.0,-0.04017968511359027,-0.031706153260645076,0.031706153260645076,0.0010052801545875143,0.0,0.0,-0.019461663613065505,-0.014874642265593374,0.014874642265593374,0.00022125498252937678,1.0,1.0,-0.004703355060023728,-0.00443644091685691,0.00443644091685691,1.9682008008762177e-05,high,mid,high
25,0.5297603414384228,0.47162999636431946,1.1232541304035282,1.0,24,0.9196081302184418,mild,0.33951672751320044,0.33901044068361236,0.10811994452486788,0.2583101406929693,0.41453393736269667,0.1674584054247532,0.5279369350425379,0.15622379666972736,0.3604785296177847,0.35669581915937054,0.36945444216950596,0.08617464302177504,0.3024153881272259,0.4231996842140331,0.19006539438923623,0.4745130446968373,0.12078429608680719,0.2844476503076011,0.9645502300800765,0.9733279660444032,0.23010195514828213,0.8254703468382941,1.1157469879318844,0.5544008354667708,1.3122808560671793,0.2902766410935903,0.7578800206004085,0.0,0.0,-0.19024361392522232,-0.1907499007548104,0.1907499007548104,0.03638552463797002,0.0,1.0,-0.11493417720494892,-0.1021755541948135,0.1021755541948135,0.010439843875017271,0.0,1.0,-0.15870390032345172,-0.14992616435912498,0.14992616435912498,0.022477854759439357,high,low,mid
26,0.36904588156670104,0.3930157913074754,0.9390103139086808,1.0,27,0.8593862880044416,mild,0.24298528125103228,0.22558024343330316,0.09618434294353126,0.16847771599677092,0.30196589044610367,0.11438688600498452,0.42758972439078347,0.13348817444933275,0.31320283838579893,0.33103248124974755,0.3460320102698564,0.09842608284799917,0.26325348107826707,0.41218556109602045,0.14429052934161474,0.4671969269632057,0.14893208001775338,0.32290639762159096,0.7597835413911269,0.7543018798342795,0.2390403735938915,0.5997439220507116,0.9154612196203107,0.38033973345335875,1.1500833047726244,0.3157172975695991,0.7697435713192657,0.0,1.0,-0.12606060031566876,-0.14346563813339788,0.14346563813339788,0.020582389325023067,1.0,1.0,-0.061983310057727836,-0.046983781037618966,0.046983781037618966,0.0022074756805909234,0.0,1.0,-0.17922677251755392,-0.1847084340744013,0.1847084340744013,0.03411720561821745,high,low,low
27,0.3180263022640479,0.05556132064187366,5.7238794648874505,1.0,18,0.9736533563762844,mild,0.312147322330154,0.311843936595714,0.014644617094326214,0.3019953783974839,0.321212478661329,0.28864754125836095,0.33671466598961364,0.0192171002638451,0.048067124731252686,0.057629701057842285,0.05659982443484842,0.004603590170460791,0.054510647617120996,0.0595147269386942,0.05236871332816397,0.06649127270837077,0.005004079321573207,0.014122559380206796,5.447630173052285,5.469172129999452,0.47399210618630155,5.146184618315879,5.775884718208091,4.631814077437608,6.159474941080017,0.6297000998922115,1.5276608636424092,1.0,1.0,-0.0058789799338938575,-0.006182365668333856,0.006182365668333856,3.822164525699312e-05,1.0,1.0,0.0020683804159686223,0.0010385037929747584,0.0010385037929747584,1.07849012802296e-06,1.0,1.0,-0.2762492918351658,-0.2547073348879989,0.2547073348879989,0.06487582644574723,low,high,low
28,0.6324651337119632,0.17782424566556188,3.5566867237072657,1.0,12,0.8986714834406699,mild,0.61873870088448,0.6188505288529067,0.016225897327761092,0.6082520967180667,0.6291634348137441,0.5913383633247918,0.6455124248072843,0.020911338095677467,0.054174061482492486,0.19147901978063187,0.1911681694434156,0.006647137155516248,0.18670105690099068,0.19565148864471182,0.18120204411509394,0.20292995561720006,0.008950431743721149,0.021727911502106123,3.2342970302467466,3.228062962803459,0.1170445576970044,3.1539556871111927,3.312199250508172,3.0532019903854586,3.4374187147306707,0.15824356339697943,0.38421672434521215,0.0,1.0,-0.013726432827483204,-0.013614604859056523,0.013614604859056523,0.00018535746546824547,0.0,0.0,0.01365477411506999,0.013343923777853733,0.013343923777853733,0.00017806030178917025,0.0,0.0,-0.32238969346051904,-0.3286237609038065,0.3286237609038065,0.10799357623056219,low,high,mid
29,0.9382964795291376,0.1863803149001111,5.03431105389005,1.0,13,0.94754067775072,mild,0.934607785980864,0.9424082168371777,0.036849871977498255,0.9174970285500506,0.960020537904756,0.865827429472207,0.9776549134549771,0.0425235093547055,0.11182748398277009,0.19988244968097177,0.1996175317749207,0.010343588276375531,0.1930051393960357,0.20658446036154654,0.18361028366794946,0.21705850723377587,0.013579320965510844,0.03344822356582641,4.687935447686777,4.673528272741878,0.30184300665271446,4.488330718019821,4.886697617921367,4.226201824447623,5.198620759598985,0.3983668999015464,0.9724189351513619,1.0,1.0,-0.003688693548273614,0.004111737308040042,0.004111737308040042,1.6906383690328374e-05,0.0,1.0,0.01350213478086068,0.01323721687480961,0.01323721687480961,0.00017522391059074429,0.0,1.0,-0.34637560620327346,-0.3607827811481723,0.3607827811481723,0.13016421517301,low,high,high
30,0.578598570959476,0.30448575023853897,1.9002484369340524,1.0,25,0.975008362576071,mild,0.5770531530694107,0.5772855786276145,0.020681930927924447,0.5630331533001629,0.5908533637867514,0.5428429148679179,0.6107826098494491,0.027820210486588448,0.06793969498153118,0.31624138463091583,0.31537865798877585,0.014192361315283016,0.30624160506913317,0.32592221845896435,0.29410392063892626,0.33989021882528336,0.01968061338983118,0.0457862981863571,1.8261956286059626,1.8243882656693116,0.054796500287765344,1.789018691161678,1.861623059467659,1.7437989897511308,1.9192377647185415,0.07260436830598094,0.17543877496741067,1.0,1.0,-0.0015454178900652371,-0.00131299233186144,0.00131299233186144,1.723948863526942e-06,0.0,1.0,0.011755634392376868,0.01089290775023688,0.01089290775023688,0.00011865543925517068,0.0,1.0,-0.0740528083280898,-0.07586017126474087,0.07586017126474087,0.0057547655843158164,mid,mid,mid
31,0.6804511002252784,0.0697084452236049,9.761386845490305,1.0,18,0.9089956217558351,mild,0.6442263541684913,0.6438774035490942,0.029657538904806706,0.6244952743623167,0.6641818267754273,0.5944250452731181,0.6937074972349337,0.03968655241311059,0.09928245196181562,0.07439577066706869,0.07416228640440624,0.004022095211721805,0.07148003165984548,0.07685658952028428,0.06817333861379601,0.08156039247339643,0.005376557860438794,0.013387053859600415,8.684963687559545,8.647809443226496,0.6229714178176896,8.25779851464397,9.091736373812953,7.718885177952237,9.75178405454777,0.8339378591689837,2.0328988765955325,0.0,1.0,-0.03622474605678716,-0.036573696676184264,0.036573696676184264,0.0013376352885615319,0.0,1.0,0.004687325443463786,0.004453841180801332,0.004453841180801332,1.9836701263801807e-05,0.0,0.0,-1.0764231579307602,-1.1135774022638092,1.1135774022638092,1.2400546308326135,low,high,mid
32,0.5305852080188661,0.40486246179554475,1.3105319907055528,1.0,13,0.9937838403034589,mild,0.48386393970460256,0.49056141211895843,0.08910847222253841,0.426824333108898,0.5478040818530335,0.32922077105668734,0.6237407226571776,0.12097974874413553,0.29451995160049027,0.39517244136332275,0.40116088666831845,0.054717770824910895,0.361211463379388,0.43577953055774354,0.2977706522706021,0.47383663100573703,0.07456806717835557,0.1760659787351349,1.2242336045802091,1.2374518097691183,0.14885080203323292,1.1484685446098948,1.314937078499422,0.9680304650265515,1.4469435554857013,0.16646853388952731,0.47891309045914976,1.0,1.0,-0.04672126831426354,-0.04002379589990768,0.04002379589990768,0.0016019042382374666,1.0,1.0,-0.009690020432222002,-0.0037015751272262976,0.0037015751272262976,1.3701658422500381e-05,1.0,1.0,-0.08629838612534368,-0.07308018093643454,0.07308018093643454,0.005340712845702009,high,low,mid
33,0.9390419293437126,0.3022214396104524,3.107132076910521,1.0,25,0.9213969407165897,mild,0.9558969638071579,0.9637917837322578,0.030955369222498887,0.9427331636984796,0.9775147758150343,0.8962015503092418,0.9899943544978355,0.03478161211655473,0.0937928041885937,0.3077352068108348,0.30661352965812383,0.017898737756699663,0.2952748035727687,0.3180220909996429,0.28168064927881664,0.3398468300795256,0.022747287426874208,0.058166180800708955,3.1147841204609694,3.105442901233806,0.17889661850800623,2.997004912869149,3.220308536953466,2.843887710490116,3.4145407737325764,0.2233036240843167,0.5706530632424602,0.0,1.0,0.016855034463445384,0.024749854388545267,0.024749854388545267,0.0006125552922541934,1.0,1.0,0.005513767200382436,0.0043920900476714375,0.0043920900476714375,1.929045498685449e-05,1.0,1.0,0.007652043550448351,-0.0016891756767152266,0.0016891756767152266,2.8533144668063436e-06,mid,high,high
34,0.6270636539631633,0.4343076723695009,1.4438235699176625,1.0,24,0.8875400673806675,mild,0.5610996169997133,0.5683321650658563,0.07935685187619536,0.5109830844096128,0.6201159290420701,0.4230259193998978,0.6760978800015763,0.10913284463245732,0.2530719606016785,0.42011167571575164,0.4242747662223951,0.0418012721837413,0.39405252366316273,0.4514862907171072,0.34544925170576146,0.4805166900736402,0.057433767053944484,0.1350674383678787,1.3333218618907074,1.3475024357673835,0.11419508587807153,1.2757669015103286,1.4090649929550052,1.1392893315335029,1.4847328525243122,0.13329809144467664,0.3454435209908093,0.0,1.0,-0.06596403696344999,-0.05873148889730706,0.05873148889730706,0.0034493877880945024,1.0,1.0,-0.014195996653749265,-0.01003290614710578,0.01003290614710578,0.00010065920575663295,0.0,1.0,-0.11050170802695503,-0.09632113415027899,0.09632113415027899,0.00927776088399604,high,low,mid
35,0.6830652503663882,0.08764931003394032,7.793161749954288,1.0,19,0.8841037343464425,mild,0.6686402809080637,0.668642535308758,0.026491106640652302,0.6518546940807175,0.6869153715208163,0.6236226138006794,0.7114283884152491,0.035060677440098775,0.08780577461456973,0.0933042964700951,0.09299183627861689,0.004529518804840065,0.09015547582853603,0.09626187035045339,0.08633482048698476,0.1013433666692638,0.006106394521917358,0.015008546182279037,7.183350039785908,7.1756422802031015,0.4556406332817304,6.872162910822432,7.484002503475482,6.461145418634763,7.948370620673274,0.61183959265305,1.4872252020385108,1.0,1.0,-0.0144249694583245,-0.014422715057630264,0.014422715057630264,0.00020801470963359477,0.0,1.0,0.00565498643615478,0.005342526244676571,0.005342526244676571,2.8542586675057942e-05,0.0,1.0,-0.6098117101683798,-0.6175194697511861,0.6175194697511861,0.38133029552178604,low,high,mid
36,0.21339016411921197,0.224053806259968,0.9524058871448803,1.0,16,0.9151507491012736,mild,0.3203799935635241,0.311225591645624,0.13265290057586504,0.21149624484568608,0.42085932079391575,0.12451222663848578,0.5566502403451777,0.20936307594822967,0.43213801370669197,0.38132329154043887,0.40669110435924105,0.09607069422207809,0.32611451904068656,0.4586936497672899,0.18462273256874706,0.491595210543585,0.13257913072660332,0.30697247797483795,0.8434904214493215,0.853470343775383,0.26027819660530727,0.6531030119022775,1.0307416077760225,0.40612665505910706,1.2435736055278508,0.37763859587374504,0.8374469504687437,1.0,1.0,0.10698982944431212,0.09783542752641206,0.09783542752641206,0.009571770879275826,0.0,1.0,0.15726948528047086,0.18263729809927304,0.18263729809927304,0.03335638265700272,1.0,1.0,-0.10891546569555877,-0.09893554336949728,0.09893554336949728,0.009788241741817678,mid,low,low
37,0.6524115054225231,0.07414747152347503,8.79883685873186,1.0,25,0.8980320582306791,mild,0.6256841928294675,0.6257843160921498,0.028281543610783107,0.6072329128499236,0.6448393549060127,0.578955081500751,0.6711582782415261,0.037606442056089096,0.09220319674077504,0.07628828044192967,0.07600709103407849,0.004158837883259087,0.07333132100137535,0.0790197577135115,0.06989683201009177,0.0832762962045331,0.005688436712136147,0.013379464194441332,8.226069205142945,8.196643119090888,0.5864764699530401,7.82649419966612,8.609598385772435,7.265291939648262,9.209062145106607,0.7831041861063142,1.9437702054583452,0.0,1.0,-0.026727312593055608,-0.026627189330373335,0.026627189330373335,0.0007090072116355476,1.0,1.0,0.0021408089184546397,0.0018596195106034552,0.0018596195106034552,3.4581847242170342e-06,0.0,1.0,-0.5727676535889152,-0.6021937396409722,0.6021937396409722,0.36263730006277906,low,high,mid
38,0.8021185332490429,0.32716583600565746,2.451718501668898,1.0,28,0.9210640120292026,mild,0.828870876155729,0.8320946249784151,0.03779335338027167,0.804717194119205,0.8565799101735003,0.7620863666946933,0.8855582551042772,0.05186271605429538,0.1234718884095839,0.34725009672972146,0.3465995789711969,0.01652272131907959,0.3356668361429773,0.3575650726708209,0.3214052893462043,0.3759904241051827,0.021898236527843562,0.05458513475897836,2.3889267045902227,2.382708802317893,0.09337246516233952,2.324521848613921,2.4468791052473238,2.2459391063128415,2.5510147883176644,0.12235725663340258,0.3050756820048228,0.0,1.0,0.026752342906686044,0.029976091729372212,0.029976091729372212,0.0008985660753677371,0.0,1.0,0.020084260724063996,0.019433742965539458,0.019433742965539458,0.0003776703656506544,0.0,1.0,-0.06279179707867533,-0.06900969935100498,0.06900969935100498,0.004762338604516097,mid,mid,high
39,0.1289024642823298,0.120195308954259,1.072441723423535,1.0,18,0.9674430185697911,mild,0.3479369969199155,0.3487715454849166,0.11486359220933558,0.26411132433222245,0.4280236388518299,0.1598503761881323,0.5403613044458311,0.16391231451960747,0.3805109282576988,0.3746037191887681,0.3899666979730414,0.08238813792964647,0.3295214618949884,0.4370310427857127,0.20846775073029689,0.4787747921675958,0.10750958089072432,0.2703070414372989,0.9331539793562165,0.9526536563796904,0.2265687521125739,0.7918803921398865,1.0818130898034362,0.5113194956098369,1.2700706123570762,0.2899326976635497,0.7587511167472393,0.0,0.0,0.21903453263758568,0.21986908120258683,0.21986908120258683,0.04834241286886972,0.0,0.0,0.2544084102345091,0.2697713890187824,0.2697713890187824,0.07277660233312322,1.0,1.0,-0.1392877440673186,-0.1197880670438447,0.1197880670438447,0.014349181006100633,low,low,low
40,0.6100214388353437,0.4010674703646353,1.5209945555562892,1.0,20,0.882274163699789,mild,0.6663563436071748,0.672515878790588,0.06384815922877643,0.6261634181144414,0.7145028412009694,0.5505376076853971,0.7578544009713759,0.08833942308652798,0.20731679328597885,0.43824374321428045,0.44166432216863816,0.03136432166310813,0.41757605823504784,0.46151783683364733,0.38268557551588667,0.48389834602298193,0.04394177859859949,0.10121277050709526,1.5197406878120583,1.5265550733508901,0.08694306474112927,1.4693445014684068,1.5746049784955078,1.3737084470136158,1.6455849043629822,0.10526047702710106,0.2718764573493664,0.0,1.0,0.05633490477183112,0.062494439955244396,0.062494439955244396,0.003905555025319647,0.0,1.0,0.03717627284964514,0.040596851804002854,0.040596851804002854,0.0016481043763961697,1.0,1.0,-0.0012538677442308632,0.005560517794600983,0.005560517794600983,3.0919358144074185e-05,high,low,mid
41,0.7095257625358456,0.23870144668975574,2.9724401438506076,1.0,25,0.8810348189736419,mild,0.7053881094790428,0.7054610854367953,0.022531589992757037,0.6904292475116998,0.7192493924211111,0.6680816312011469,0.7434613858265364,0.028820144909411316,0.07537975462538948,0.25040027324607306,0.24994315600933578,0.009109345580030154,0.24397353904607136,0.2561260211597567,0.23634538468694427,0.2661189105523295,0.012152482113685331,0.02977352586538523,2.819277706121241,2.8169132022102907,0.10152233493069962,2.7467435578760377,2.8832843325286865,2.656861274935033,2.996264828837667,0.1365407746526488,0.3394035539026339,1.0,1.0,-0.004137653056802804,-0.00406467709905034,0.00406467709905034,1.652159991954429e-05,0.0,1.0,0.011698826556317321,0.011241709319580045,0.011241709319580045,0.00012637602842593284,0.0,1.0,-0.15316243772936655,-0.15552694164031688,0.15552694164031688,0.024188629575990533,mid,high,mid
42,0.42013207618160076,0.31493863804506667,1.3340124882405864,1.0,28,0.9811781667941384,mild,0.40293723539423465,0.4032360334963185,0.053314573073097025,0.36573324389805506,0.44006238367465467,0.31335136940365854,0.48926100874557665,0.0743291397765996,0.1759096393419181,0.3178976984170279,0.31899470820092457,0.0461636803983471,0.28697492266364827,0.3491724989346152,0.2391206494519465,0.3951432107135479,0.06219757627096695,0.1560225612616014,1.2763467084486022,1.2707544739706622,0.12704111954709496,1.19332922824659,1.3542946084402483,1.0728730146713943,1.4903082318203547,0.16096538019365836,0.41743521714896037,1.0,1.0,-0.017194840787366106,-0.016896042685282275,0.016896042685282275,0.0002854762584228807,1.0,1.0,0.002959060371961253,0.004056070155857905,0.004056070155857905,1.645170510924117e-05,1.0,1.0,-0.05766577979198417,-0.06325801426992417,0.06325801426992417,0.00400157636937393,mid,low,low
43,0.646856221655137,0.34792665329482797,1.859174097556132,1.0,12,0.9370096696823459,mild,0.6715069889508636,0.672423894014569,0.034906530398183776,0.6483568333996115,0.6963439419112656,0.6122580914291545,0.726526313293845,0.04798710851165411,0.11426822186469043,0.37638849166576827,0.37609274855410324,0.021122372508915386,0.3613271320385534,0.39028592450255795,0.3430454788594896,0.411835055123005,0.028958792464004568,0.0687895762635154,1.7854136505098481,1.7838415266099252,0.05878392790999973,1.7455785272692288,1.822356954105358,1.6940527907732994,1.8864016718007124,0.07677842683612912,0.192348881027413,0.0,1.0,0.024650767295726572,0.025567672359432025,0.025567672359432025,0.0006537058698792644,0.0,1.0,0.028461838370940296,0.02816609525927527,0.02816609525927527,0.0007933289221545688,0.0,1.0,-0.07376044704628382,-0.07533257094620671,0.07533257094620671,0.005674996245365268,mid,mid,mid
44,0.8946029656533341,0.4340135723523933,2.0612326955687217,1.0,27,0.8948128943701068,mild,0.8506558782648818,0.8565508593953808,0.046726713429232555,0.82284239727869,0.8839457266963675,0.7651218862317247,0.9142950472976963,0.06110332941767749,0.14917316106597156,0.42508201570376664,0.4244177912801209,0.024514534520690114,0.40866670115009296,0.44212318252927296,0.38520896275215155,0.4660890346721547,0.03345648137918,0.08088007192000313,2.0027533304086145,1.9970075173249011,0.07458907655836636,1.952146698376206,2.04998862505962,1.8915348396524456,2.1296638721279946,0.09784192668341407,0.23812903247554895,0.0,1.0,-0.04394708738845232,-0.0380521062579533,0.0380521062579533,0.0014479627906665686,1.0,1.0,-0.00893155664862666,-0.00959578107227238,0.00959578107227238,9.207901438698088e-05,0.0,1.0,-0.05847936516010721,-0.06422517824382057,0.06422517824382057,0.004124873520450523,high,mid,high
45,0.3889708334867428,0.13795508935958536,2.8195468198558085,1.0,10,0.9153255883297087,mild,0.3873909761892506,0.38740426227458086,0.009607551187980212,0.3811838954951673,0.39373513400274895,0.3710460086215705,0.40271566709350864,0.012551238507581663,0.031669658471938145,0.15119363176257117,0.15092273937461773,0.0059423711084010625,0.1471122756613497,0.1549700064312599,0.1421441408742565,0.161566030263736,0.007857730769910198,0.019421889389479502,2.565241902274579,2.562883703837225,0.09736705942303352,2.498930751700768,2.6306129621977576,2.406458986564355,2.7248094792418622,0.1316822104969897,0.31835049267750737,1.0,1.0,-0.0015798572974921599,-0.0015665712121619157,0.0015665712121619157,2.454145362774454e-06,0.0,0.0,0.013238542402985803,0.012967650015032361,0.012967650015032361,0.0001681599469123688,0.0,0.0,-0.25430491758122953,-0.25666311601858327,0.25666311601858327,0.06587595512436874,low,mid,low
46,0.5732129632816306,0.297086885295682,1.9294455314347798,1.0,19,0.9233660349268542,mild,0.6046911509028825,0.6053667566405943,0.02224304568129997,0.5896946179919738,0.6189327176058639,0.5681442958884317,0.6421421907732403,0.029238099613890123,0.07399789488480857,0.3287043500792116,0.32840584777178106,0.014730987784068379,0.31876352379824785,0.3382430489779363,0.3054385613047443,0.35324432106158227,0.01947952517968843,0.047805759756837984,1.841011603306222,1.8403278039173796,0.05437753601932413,1.8040793195156652,1.8769122713737358,1.7536342463011243,1.933590955340909,0.0728329518580706,0.17995670903978467,0.0,1.0,0.031478187621251874,0.03215379335896362,0.03215379335896362,0.0010338664273709332,0.0,0.0,0.031617464783529614,0.031318962476099055,0.031318962476099055,0.0009808774105793006,0.0,1.0,-0.08843392812855777,-0.08911772751740021,0.08911772751740021,0.007941969357865591,mid,mid,mid
47,0.3640248690354113,0.172749938025899,2.1072358878695288,1.0,15,0.9275560110225934,mild,0.3622843589916274,0.36208101871985726,0.010826452186965884,0.35473351809125436,0.36986479767875313,0.34421060616138355,0.3801634628327936,0.01513127958749877,0.03595285667141007,0.1788784248998225,0.178597554482532,0.00865526112708531,0.17308818288065875,0.18441605212857395,0.16450116508795,0.1934808779608285,0.011327869247915207,0.028979712872878483,2.0283045302104243,2.026926991370863,0.07906833130014027,1.9742230800787683,2.080443540201326,1.9013491043260484,2.1598502800642376,0.10622046012255781,0.2585011757381892,1.0,1.0,-0.0017405100437838938,-0.001943850315554052,0.001943850315554052,3.778554049279588e-06,0.0,1.0,0.0061284868739235054,0.005847616456633009,0.005847616456633009,3.419461822388519e-05,0.0,1.0,-0.07893135765910442,-0.08030889649866557,0.08030889649866557,0.006449518856833379,low,mid,low
48,0.21796739364066992,0.42382327010684423,0.5142884051310377,1.0,21,0.9638965329046008,mild,0.2591882504028448,0.23554154582105424,0.11625315326712636,0.16510950515274403,0.3362825957726134,0.10958666267965379,0.4875182998070254,0.17117309061986935,0.3779316371273716,0.3499270642795159,0.3715385880706365,0.10732730946638372,0.2832145600322128,0.43656528607450923,0.1312138624090698,0.4864303475929351,0.15335072604229644,0.3552164851838653,0.7645891448670179,0.7523134048433697,0.26547351827640736,0.5711675747797843,0.9323297168438531,0.3602350516518583,1.1941049569031568,0.3611621420640688,0.8338699052512984,1.0,1.0,0.04122085676217491,0.017574152180384328,0.017574152180384328,0.0003088508248593072,1.0,1.0,-0.07389620582732831,-0.05228468203620773,0.05228468203620773,0.0027336879756273435,0.0,1.0,0.2503007397359802,0.23802499971233204,0.23802499971233204,0.05665590048805567,high,low,low
49,0.3079954720057795,0.1512845985782021,2.0358679925145875,1.0,28,0.9657348926929216,mild,0.3039134549467849,0.3038428416392569,0.011644935694187526,0.29619680599246473,0.3112792509074402,0.285012599781331,0.32400522503239093,0.015082444914975457,0.038992625251059954,0.14934018304981503,0.14869460722116373,0.009987773993289486,0.1422171320395826,0.15628347223301986,0.13415199656997173,0.1660137237538273,0.014066340193437249,0.031861727183855576,2.0414510766191274,2.038792494764096,0.11751083816470755,1.9566703821777933,2.1183534571730287,1.8535664211439027,2.2491570335969033,0.16168307499523538,0.39559061245300065,1.0,1.0,-0.00408201705899458,-0.0041526303665225806,0.0041526303665225806,1.7244338960965463e-05,1.0,1.0,-0.0019444155283870612,-0.002589991357038357,0.002589991357038357,6.7080552295333905e-06,1.0,1.0,0.005583084104539893,0.002924502249508354,0.002924502249508354,8.552713407379423e-06,low,mid,low
