case_id,feature,observed_value,pred_mean,pred_median,pred_std,pred_ci50_low,pred_ci50_high,pred_ci90_low,pred_ci90_high,pred_width50,pred_width90,covered50,covered90,err_mean,err_median,abs_err_median,sq_err_median,true_beta,true_gamma,true_R0,rho0,tau,eta,severity
3,cumulative_infected,4.753527691005729,4.605527574935581,4.606844775275476,0.210849745103235,4.445566725946264,4.713247202307684,4.284334992978256,5.003425328013327,0.26768047636142,0.7190903350350704,0.0,1.0,-0.14800011607014785,-0.14668291573025272,0.14668291573025272,0.02151587776712842,0.7638096098690871,0.19724140342496155,3.872460835332023,1.0,21,0.7368224493444889,medium
3,early_growth_slope,0.0389250252129776,0.0339026732433766,0.033799113213760945,0.0035255336119536904,0.032209710145945696,0.03639208693805682,0.027874095524644607,0.03962809126713268,0.004182376792111121,0.011753995742488074,0.0,1.0,-0.005022351969601005,-0.005125911999216658,0.005125911999216658,2.627497382371331e-05,0.7638096098690871,0.19724140342496155,3.872460835332023,1.0,21,0.7368224493444889,medium
4,peak_time,8.0,22.12,21.0,15.454253116664662,7.0,35.0,1.0,47.0,28.0,46.0,1.0,1.0,14.120000000000001,13.0,13.0,169.0,0.3825509342485808,0.3754605838594816,1.0188844067630618,1.0,25,0.6492276793997355,medium
4,peak_height,0.04701724275946617,0.05420961624011397,0.051760876551270485,0.016377977493254675,0.04247647523880005,0.06069636531174183,0.034163411147892474,0.0813299335539341,0.01821989007294178,0.047166522406041626,1.0,1.0,0.007192373480647801,0.004743633791804314,0.004743633791804314,2.250206155074777e-05,0.3825509342485808,0.3754605838594816,1.0188844067630618,1.0,25,0.6492276793997355,medium
4,cumulative_infected,0.6628803435305599,0.6610883910895973,0.5533315805951133,0.39518640502944236,0.4584607494471129,0.7018669879835215,0.3221140651818132,1.46702131475904,0.24340623853640864,1.1449072495772268,1.0,1.0,-0.0017919524409626408,-0.10954876293544658,0.10954876293544658,0.012000931460686674,0.3825509342485808,0.3754605838594816,1.0188844067630618,1.0,25,0.6492276793997355,medium
4,early_growth_slope,-0.003663841113891627,-0.0003215103407659445,-0.00026154739039373453,0.0023015586663770633,-0.001716116182727827,0.0009291950201648956,-0.0037613763958298857,0.003189158868718505,0.0026453112028927226,0.006950535264548391,0.0,1.0,0.0033423307731256825,0.0034022937234978925,0.0034022937234978925,1.1575602580953153e-05,0.3825509342485808,0.3754605838594816,1.0188844067630618,1.0,25,0.6492276793997355,medium
5,peak_time,24.0,28.78,28.5,2.805406036619839,27.0,30.0,25.0,34.0,3.0,9.0,0.0,0.0,4.780000000000001,4.5,4.5,20.25,0.2830268507261073,0.10776342084786147,2.626372181759891,1.0,28,0.6548812248445285,medium
5,peak_height,0.2554093599319458,0.230022664219141,0.23088274896144867,0.018887222980387197,0.22082142531871796,0.2396666742861271,0.19474834501743316,0.26214058697223663,0.018845248967409134,0.06739224195480348,0.0,1.0,-0.025386695712804802,-0.02452661097049713,0.02452661097049713,0.0006015546456981102,0.2830268507261073,0.10776342084786147,2.626372181759891,1.0,28,0.6548812248445285,medium
5,cumulative_infected,5.720687475753948,5.710606229852565,5.752095201518387,0.4109438368745033,5.490948742066394,5.930959299796086,5.084891845751554,6.351282040838851,0.44001055772969266,1.2663901950872969,1.0,1.0,-0.010081245901383262,0.03140772576443851,0.03140772576443851,0.0009864452376941745,0.2830268507261073,0.10776342084786147,2.626372181759891,1.0,28,0.6548812248445285,medium
5,early_growth_slope,0.0009104451136885303,0.002280092145560741,0.0024602661918227877,0.002532446308042264,0.0006555325555728776,0.004025533802632708,-0.0015684424228744479,0.005901650358663616,0.0033700012470598306,0.007470092781538064,1.0,1.0,0.0013696470318722107,0.0015498210781342574,0.0015498210781342574,2.401945374229232e-06,0.2830268507261073,0.10776342084786147,2.626372181759891,1.0,28,0.6548812248445285,medium
6,peak_time,39.0,23.84,24.5,14.70773863507153,12.0,35.25,1.9500000000000002,47.0,23.25,45.05,0.0,1.0,-15.16,-14.5,14.5,210.25,0.27894623345503744,0.30016171775228906,0.9293198198087343,1.0,21,0.7432114415705613,medium
6,peak_height,0.03771746903657913,0.052916493099182844,0.04931458830833435,0.020196274473763983,0.041810412891209126,0.05754288099706173,0.03576676025986671,0.07982117272913454,0.015732468105852604,0.04405441246926783,0.0,1.0,0.015199024062603712,0.011597119271755219,0.011597119271755219,0.0001344931754033163,0.27894623345503744,0.30016171775228906,0.9293198198087343,1.0,21,0.7432114415705613,medium
6,cumulative_infected,0.4769655571435578,0.6080904542524422,0.4625925363943679,0.4310635270438761,0.41256069650467,0.6614195127913263,0.3378672173468658,1.1342215121461776,0.2488588162866563,0.7963542947993119,1.0,1.0,0.13112489710888442,-0.014373020749189891,0.014373020749189891,0.00020658372545664315,0.27894623345503744,0.30016171775228906,0.9293198198087343,1.0,21,0.7432114415705613,medium
6,early_growth_slope,0.0017670839248845973,-0.00039679762268127303,-0.00038454159047909137,0.0020692768321755595,-0.0017611908316168751,0.0006459879824389987,-0.0037261886904681324,0.003619798435301205,0.0024071788140558738,0.007345987125769338,0.0,1.0,-0.0021638815475658706,-0.0021516255153636887,0.0021516255153636887,4.629492358364059e-06,0.27894623345503744,0.30016171775228906,0.9293198198087343,1.0,21,0.7432114415705613,medium
7,peak_time,21.0,21.36,21.0,4.145144415122617,18.0,24.25,15.95,29.0,6.25,13.05,1.0,1.0,0.35999999999999943,0.0,0.0,0.0,0.41692255612501306,0.2336294094471214,1.7845465479352562,1.0,13,0.6549960135144403,medium
7,peak_height,0.11427634209394455,0.102237568795681,0.10223416611552238,0.0158512133595837,0.09137311019003391,0.11449630744755268,0.0765492208302021,0.12535585090517998,0.02312319725751877,0.048806630074977875,1.0,1.0,-0.012038773298263555,-0.012042175978422165,0.012042175978422165,0.00014501400229528782,0.41692255612501306,0.2336294094471214,1.7845465479352562,1.0,13,0.6549960135144403,medium
7,cumulative_infected,1.9595563961192966,1.9651075152467865,1.952534428681247,0.29657855509461956,1.7613905565813184,2.1235191852319986,1.473029493179638,2.4967089307901915,0.3621286286506802,1.0236794376105536,1.0,1.0,0.005551119127489956,-0.007021967438049614,0.007021967438049614,4.9308026701029066e-05,0.41692255612501306,0.2336294094471214,1.7845465479352562,1.0,13,0.6549960135144403,medium
7,early_growth_slope,0.00389362957018117,0.0018865225711752359,0.0019423732827861043,0.0027883837127486706,0.00038594081914717645,0.003822813254027139,-0.002974098834688662,0.00624186572718567,0.003436872434879963,0.009215964561874332,0.0,1.0,-0.0020071069990059342,-0.0019512562873950658,0.0019512562873950658,3.8074010990987755e-06,0.41692255612501306,0.2336294094471214,1.7845465479352562,1.0,13,0.6549960135144403,medium
8,peak_time,5.0,18.6,17.5,12.94510554517643,8.0,27.25,1.0,42.05,19.25,41.05,0.0,1.0,13.600000000000001,12.5,12.5,156.25,0.11156873180092841,0.15681117019726348,0.7114845942452854,1.0,18,0.7317305882212627,medium
8,peak_height,0.06015295907855034,0.05738073199987412,0.05336224474012852,0.019151661332519453,0.04418441466987133,0.06563789024949074,0.037010507099330424,0.09176352694630623,0.021453475579619408,0.0547530198469758,1.0,1.0,-0.0027722270786762204,-0.006790714338421822,0.006790714338421822,4.611380122604772e-05,0.11156873180092841,0.15681117019726348,0.7114845942452854,1.0,18,0.7317305882212627,medium
8,cumulative_infected,0.5703929418377811,0.7019170569795279,0.544925933223567,0.46885940124048636,0.44783447899135354,0.7748390813649166,0.33929607400605166,1.3861788191483349,0.3270046023735631,1.046882745142283,1.0,1.0,0.13152411514174678,-0.025467008614214137,0.025467008614214137,0.0006485685277564571,0.11156873180092841,0.15681117019726348,0.7114845942452854,1.0,18,0.7317305882212627,medium
8,early_growth_slope,-0.0010155125831564265,0.00047670108344911107,0.00012201488061691817,0.0025132505671179245,-0.0010583291323633768,0.002115329951352794,-0.0035562181092765413,0.004952540236990895,0.003173659083716171,0.008508758346267437,1.0,1.0,0.0014922136666055375,0.0011375274637733445,0.0011375274637733445,1.2939687308386178e-06,0.11156873180092841,0.15681117019726348,0.7114845942452854,1.0,18,0.7317305882212627,medium
9,peak_time,49.0,19.76,17.5,14.920746860284403,7.0,30.25,1.0,47.05,23.25,46.05,0.0,0.0,-29.24,-31.5,31.5,992.25,0.23029385193398222,0.44767180634751347,0.5144256320560254,1.0,22,0.7075162487380368,medium
9,peak_height,0.05017455667257309,0.049668087251484395,0.0484510101377964,0.011721995820107524,0.041332720778882504,0.054994224570691586,0.03470944352447987,0.06659494787454605,0.013661503791809082,0.03188550435006618,1.0,1.0,-0.0005064694210886941,-0.0017235465347766876,0.0017235465347766876,2.9706126575407277e-06,0.23029385193398222,0.44767180634751347,0.5144256320560254,1.0,22,0.7075162487380368,medium
9,cumulative_infected,0.5551983044279041,0.5284275890406388,0.4556124309019651,0.26899069052825625,0.38422555834404193,0.585774736086023,0.30526508766633925,0.9691002187901175,0.2015491777419811,0.6638351311237782,1.0,1.0,-0.026770715387265276,-0.09958587352593895,0.09958587352593895,0.009917346205924308,0.23029385193398222,0.44767180634751347,0.5144256320560254,1.0,22,0.7075162487380368,medium
