case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,true_beta,true_gamma,true_R0,rho0,tau,eta,severity
60,0.58,0.96,-0.006758278237830382,0.014746383327583316,0.01894104267115984,-0.004986598705872893,0.01782406090758741,0.02172190719431888,-0.00852995776978787,0.011668705747579224,0.015674340266269376,-0.006047566928049503,-0.006155355160008187,fraction,25,0.8586612111119702,0.2518869172150525,3.4089154792381473,1.0,22,0.7241988409286588,medium
61,0.52,0.82,-0.005669627446332015,0.017203206671983936,0.02246528903085171,-0.0065134805906564,0.02326599440537393,0.027598659668854907,-0.00482577430200763,0.01114041893859394,0.015738246629219344,-0.011860413039635562,-0.012125575466779991,fraction,25,0.6251676366324652,0.21296157435076235,2.9355889133443913,1.0,23,0.6596743194535789,medium
62,0.54,0.9,0.009413204165175557,0.019287323048338294,0.024186350021454344,0.0013026937283575535,0.015457676630467177,0.020149274080965698,0.017523714601993562,0.023116969466209412,0.02763993141689634,0.007490657335930642,0.007659292835742236,fraction,25,0.2862951721613777,0.16667636124836932,1.7176711203501789,1.0,29,0.7982525561903056,medium
63,0.66,0.98,-0.007514194851974025,0.012904814729699865,0.016277273060399444,-0.009229981657117605,0.013927159179002047,0.01684470329555215,-0.0057984080468304455,0.011882470280397683,0.015689334193981132,-0.0011553691015710188,-0.002044688898604364,fraction,25,0.4473858654215408,0.37924547417639537,1.1796735778933827,1.0,28,0.8290488715470308,medium
64,0.34,0.88,0.0070292824786156415,0.0246117792557925,0.02931215602244589,0.002232584413141012,0.02628083309158683,0.03151499371547129,0.011825980544090271,0.02294272541999817,0.026929726186543882,-0.004585267528927409,-0.0033381076715886596,fraction,25,0.8466937268965071,0.052303670429252415,16.188036517279826,1.0,17,0.8269953777341967,medium
65,0.68,0.96,-0.0041535134411606126,0.011007965210992551,0.014994405121776704,-0.005876943683251739,0.01602363199926913,0.018151737254297848,-0.002430083199069486,0.005992298422715976,0.010962609386585956,-0.007189127867711892,-0.010031333576553152,fraction,25,0.9146485921827466,0.44897504848633724,2.037192479329016,1.0,22,0.6781842209689748,medium
66,0.62,0.98,-0.00454090865843682,0.012034018787580862,0.01596210797897694,-0.0065929460525512695,0.015185052119195462,0.01870772395600999,-0.0024888712643223697,0.008882985455966264,0.012633243710574438,-0.0060744802454355505,-0.0063020666632291975,fraction,25,0.6365773044267533,0.29431343277106914,2.162923038996705,1.0,16,0.7918221478750471,medium
67,0.68,0.94,-0.005352134353015572,0.012421018052264117,0.0171025781495811,-0.00838134927675128,0.016972591783851385,0.02146467329039654,-0.002322919429279864,0.007869444320676848,0.011147383516395002,-0.010317289774001539,-0.009103147463174538,fraction,25,0.6411086559155775,0.27637920794772597,2.3196703568122103,1.0,24,0.6795026249502358,medium
68,0.64,0.9,-0.005434187943465076,0.013689004036423284,0.018461833700021406,-0.005582021193113178,0.01913631392875686,0.022768811374421386,-0.005286354693816974,0.008241694144089706,0.012777317235261532,-0.009991494139159854,-0.010894619784667155,fraction,25,0.9576936304374215,0.2919214025292741,3.2806557591863554,1.0,22,0.6020563988281747,medium
69,0.72,0.94,-0.006734381973728887,0.010754976063981302,0.015991660111176892,-0.006948749842122197,0.013987294947728515,0.01929630394705294,-0.006520014105335576,0.007522657180234091,0.011794873471375672,-0.007501430475677268,-0.0064646377674944236,fraction,25,0.9742347657349378,0.403878723043523,2.412196310796872,1.0,19,0.7608528068261773,medium
70,0.42,0.9,-0.0018193630478344858,0.017978287229780107,0.021318607506748088,-0.011023604273796082,0.020994286462664605,0.02498485049961578,0.00738487817812711,0.01496228799689561,0.016873745807182264,-0.008111104692433514,-0.006031998465768995,fraction,25,0.4292713908553262,0.17177155464018043,2.4990831092758357,1.0,25,0.7415901892765342,medium
71,0.76,0.96,-0.00583236504393426,0.009803466304547329,0.013296609892709508,-0.006467701944056898,0.011142624791245908,0.01431323720109087,-0.005197028143811622,0.008464307817848748,0.012195528283067905,-0.0021177089180229643,-0.0026783169733971598,fraction,25,0.13076850682285043,0.18684260472340458,0.6998859120832515,1.0,11,0.7595866129287401,medium
72,0.62,0.84,-0.005517325021137367,0.01484045543074899,0.02048463591990964,-0.004331032335758209,0.01636658500880003,0.022877419466502225,-0.006703617706516524,0.013314325852697949,0.01777257145424402,-0.005104848012258207,-0.003052259156102081,fraction,25,0.5838841320867348,0.19493572670084808,2.995264859697956,1.0,12,0.7528056271937452,medium
73,0.6,0.92,-0.001739833392202854,0.017036545295268296,0.021933756538832262,-0.014696334768086673,0.01667809033766389,0.021602267798340447,0.011216667983680963,0.017395000252872706,0.02226030947175527,0.000658041673414822,0.0007169099152088167,fraction,25,0.7289744845857592,0.08925228499432214,8.167572232264233,1.0,28,0.6861730373512052,medium
74,0.58,0.94,-0.004335508853255305,0.015127130622568074,0.019226667580196446,-0.008191184112802148,0.019470148263499142,0.022948096189254828,-0.000479833593708463,0.010784112981637008,0.014584730843161352,-0.008363365346093476,-0.008686035281862134,fraction,25,0.5856220344415743,0.28340870042424154,2.0663516453974142,1.0,25,0.6762949656096804,medium
75,0.64,0.9,-0.004932190899562556,0.012899641708063427,0.01849561994111012,-0.005654553752392531,0.01743711581453681,0.022531100929930492,-0.004209828046732582,0.008362167601590045,0.01328628634710489,-0.009244814582825603,-0.009074948212946764,fraction,25,0.7719084398823477,0.37090848814553495,2.081129077799564,1.0,19,0.810968629067091,medium
76,0.56,0.9,0.003171007502824068,0.017353360503911973,0.023567229040265918,-0.004710651095956564,0.016945056077092888,0.021119873058153136,0.0110526661016047,0.017761664930731058,0.025783318856970366,0.00466344579881723,0.0008166088536381705,fraction,25,0.3961265705270912,0.10168245784802665,3.8957218276444214,1.0,10,0.8113922855699451,medium
77,0.5,0.88,-0.0020076643337961285,0.017547361127799376,0.022882559619208025,-0.0019353201426565647,0.021237396728247405,0.026934245362034624,-0.0020800085249356925,0.01385732552735135,0.017937934558664652,-0.008996310803369972,-0.007380071200896055,fraction,25,0.6246709503619174,0.1466957568780217,4.258275519729822,1.0,13,0.8475296393774051,medium
78,0.56,0.96,-0.004226177909586113,0.015456068404309917,0.019138080710533755,-0.010690909139811992,0.020147168003022672,0.022872743148148068,0.002238553320639767,0.010764968805597163,0.014469619464403822,-0.008403123683744245,-0.009382199197425509,fraction,25,0.7596746353171386,0.1543350973292171,4.922241592893498,1.0,24,0.6623771767802368,medium
79,0.48,0.96,-0.005015114263369469,0.014348412338731577,0.017649341787152426,-0.0009012971166521311,0.016187885003164412,0.018255127615199974,-0.009128931410086806,0.012508939674298745,0.017022010656565018,-0.0012331169586349555,-0.0036789453288656668,fraction,25,0.6489235649522248,0.34547740911499536,1.8783386346868909,1.0,29,0.7618276593253837,medium
