case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,true_beta,true_gamma,true_R0,rho0,tau,eta,severity
53,0.5,0.9,-0.003932179406401701,0.013980901634204202,0.01775205512176775,-0.004626768063753843,0.013205900620669127,0.016216343811225237,-0.003237590749049559,0.014755902647739277,0.01916510149956681,0.002948757688341571,0.00155000202707015,fraction,25,0.5089556673020422,0.29412293247357657,1.7304181725026349,1.0,22,0.5942306495528609,strong
54,0.58,0.84,-0.004200934273685561,0.015573803459847112,0.02291803478021264,-0.004001908074133098,0.025282201473601162,0.030744019305900455,-0.004399960473238025,0.005865405446093064,0.010260502584790497,-0.020483516721109957,-0.0194167960275081,fraction,25,0.9309430066705932,0.26903772186355007,3.460269438137551,1.0,16,0.3238391390642643,strong
55,0.76,0.94,-0.005984670863108476,0.01094228034693515,0.015449765859251705,-0.00447793761617504,0.013139826819533483,0.01775942768912084,-0.007491404110041912,0.008744733874336816,0.012727657222218356,-0.005031770466902485,-0.004395092945196667,fraction,25,0.834289316057442,0.42982471458690563,1.9409989415319167,1.0,26,0.5230792614193431,strong
56,0.44,0.82,0.0034295674879103897,0.021566301127895714,0.027075953491516265,-0.002860188987106085,0.02246414525434375,0.028021613549380205,0.009719323962926865,0.020668457001447677,0.02609604738343904,-0.0019255661659411637,-0.0017956882528960723,fraction,25,0.26376008274269935,0.09175277534218505,2.8746823380440105,1.0,16,0.5540652951145109,strong
57,0.74,1.0,-0.005473038817581255,0.01162713313678978,0.015220607972462864,-0.005201134426170029,0.010797484949580393,0.012755508384140595,-0.005744943208992481,0.012456781323999166,0.017338708716767785,0.0045832003326271905,0.001659296374418773,fraction,25,0.44164014557820896,0.40082862841843553,1.1018178699480747,1.0,11,0.47130451970311205,strong
58,0.8,0.98,-0.003054781051032478,0.008667669868009398,0.01244604796853764,-0.004920365077268798,0.01205438713572221,0.016031749959510958,-0.001189197024796158,0.005280952600296587,0.007265756210195896,-0.008765993749315061,-0.006773434535425622,fraction,25,0.13075443465658587,0.2963007247238935,0.4412896214763862,1.0,19,0.5824575707551827,strong
59,0.6,0.98,-0.004296019592875382,0.011749305456032744,0.01546731696576893,-0.0014995241072028875,0.014094453463330865,0.01752982099527065,-0.007092515078547876,0.009404157448734622,0.013083621979898957,-0.004446199015371691,-0.004690296014596243,fraction,25,0.7680714171820949,0.41991105877673857,1.8291288146104026,1.0,28,0.34464581200294003,strong
60,0.62,0.96,-0.006643130092415958,0.01395351933024358,0.018140569230061722,-0.005168131710961461,0.016861492553725838,0.02076316076961833,-0.008118128473870456,0.011045546106761322,0.01506823343449081,-0.00569492733512752,-0.005815946446964516,fraction,25,0.8586612111119702,0.2518869172150525,3.4089154792381473,1.0,22,0.44903860911439053,strong
61,0.52,0.8,-0.005436924650712172,0.01971752347846632,0.026201936369037886,-0.009452733541838825,0.027631575879640876,0.033362859393233045,-0.0014211157595855183,0.011803471077291761,0.016124594633093316,-0.01723826476013973,-0.015828104802349113,fraction,25,0.6251676366324652,0.21296157435076235,2.9355889133443913,1.0,23,0.3716091833442947,strong
62,0.56,0.9,0.004062995612621308,0.019652384892106058,0.024354762765220604,-0.0010686367005109786,0.016773881986737252,0.021306360185335115,0.009194627925753594,0.02253088779747486,0.02706192813443119,0.005755567949096076,0.005757005810737608,fraction,25,0.2862951721613777,0.16667636124836932,1.7176711203501789,1.0,29,0.5379030674283666,strong
63,0.7,1.0,-0.00586906690732576,0.012053308429894969,0.01531020464518095,-0.007874402673915029,0.013090875847265124,0.016500643946980125,-0.0038637311407364906,0.011015741012524814,0.01401903997746025,-0.0024816039695198747,-0.002075134834740311,fraction,25,0.4473858654215408,0.37924547417639537,1.1796735778933827,1.0,28,0.5748586458564369,strong
64,0.26,0.54,0.01452896417118609,0.04284607634879649,0.05566757717812617,0.010283999536186457,0.05563340002670884,0.07047282268928119,0.01877392880618572,0.030058752670884134,0.035090448272577006,-0.035382374416704186,-0.02557464735582471,fraction,25,0.8466937268965071,0.052303670429252415,16.188036517279826,1.0,17,0.5723944532810361,strong
65,0.6,0.96,-0.004450478144462977,0.01093104937881435,0.014729856450342032,-0.0066814655903726814,0.015812411596998574,0.017781303124339676,-0.0022194906985532727,0.006049687160630129,0.010851847828628707,-0.006929455295710969,-0.009762724436368445,fraction,25,0.9146485921827466,0.44897504848633724,2.037192479329016,1.0,22,0.39382106516276977,strong
66,0.62,0.94,-0.003995009323843988,0.01326045467008953,0.018409800505239028,-0.005060384012758732,0.018779463544487954,0.023407409867068473,-0.0029296346349292433,0.007741445795691106,0.011398889095015526,-0.012008520772052948,-0.011038017748796848,fraction,25,0.6365773044267533,0.29431343277106914,2.162923038996705,1.0,16,0.5301865774500566,strong
67,0.7,0.9,-0.005373693815636215,0.012854352049616864,0.018110611984346138,-0.01036139639094472,0.0176279960013926,0.022861625362889805,-0.00038599124032771213,0.008080708097841125,0.011547061040020415,-0.01131456432286939,-0.009547287903551476,fraction,25,0.6411086559155775,0.27637920794772597,2.3196703568122103,1.0,24,0.3954031499402829,strong
68,0.62,0.92,-0.0053341059686499645,0.013321120715409052,0.018278423452018952,-0.005646811423357576,0.018512590306345375,0.02259406738333774,-0.005021400513942354,0.00812965112447273,0.012558250151188518,-0.01003581723214922,-0.010382939181872644,fraction,25,0.9576936304374215,0.2919214025292741,3.2806557591863554,1.0,22,0.3024676785938097,strong
69,0.7,0.94,-0.007099452045877115,0.011163448811203125,0.01705969952621707,-0.00769684755243361,0.014945479100570083,0.021097671679911004,-0.006502056539320619,0.007381418521836167,0.011702775121154092,-0.009394896558756912,-0.007564060578733916,fraction,25,0.9742347657349378,0.403878723043523,2.412196310796872,1.0,19,0.4930233681914127,strong
70,0.34,0.8,-0.0018631912651471793,0.022700683104339987,0.0276709914181705,-0.015454094540327788,0.027144291941076516,0.032843025124360846,0.011727712010033428,0.01825707426760346,0.021276823842141777,-0.01156620128221907,-0.008887217673473058,fraction,25,0.4292713908553262,0.17177155464018043,2.4990831092758357,1.0,25,0.469908227131841,strong
71,0.76,0.98,-0.004965877060312778,0.009225215160986408,0.01262126180116385,-0.005444500271696597,0.010829319271724671,0.013868936514090737,-0.0044872538489289585,0.007621111050248146,0.011235884427812358,-0.002633052086278379,-0.003208208221476525,fraction,25,0.13076850682285043,0.18684260472340458,0.6998859120832515,1.0,11,0.491503935514488,strong
72,0.58,0.76,-0.0061942802570411,0.018394600421597716,0.027183514496681004,-0.002323511689901352,0.023845486454665662,0.03381369040016044,-0.010065048824180849,0.01294371438852977,0.01828992242478438,-0.015523767975376059,-0.010901772066135892,fraction,25,0.5838841320867348,0.19493572670084808,2.995264859697956,1.0,12,0.4833667526324943,strong
